rs_id,qi_id,rs_name,qi_name,rs_filename,qi_filename,same_filename
118245,14117,Pauwenbroche,"DMK05/1 - Broche en forme d' un paon, Pauwenbroche, Peacock brooch",DMK05001_10_2.tif,dmk0500106.jpg,
118236,28233,"Parure Vilain XIIII met etui","B560/1 - Parure Vilain XIIII met etui, Parure Vilain XIIII with etui",B560001_01_retouche.tif,parure-vilain-xiiii-bl-bazel.jpg,
117943,14149,"Zilveren snuifdoos","DMK98/5 - Silver snuffbox, Tabatière en argent, Zilveren snuifdoos",DMK98005_02.tif,dmk9800501-wf.jpg,
114764,14097,"Ontwerptekening voor broederschapsstaf N°1","P2013/3/97 - Design for brotherhood staff N°1, Dessin du bâton de confrérie N°1, Ontwerptekening voor broederschapsstaf N°1",P13003097.TIF,p13003097.jpg,X
114759,14092,"Ontwerptekening voor schoot voor Mariabeeld","P2013/3/92 - Design for a peplum for Our Lady statue, Dessin du statue de Notre Dame, Ontwerptekening voor schoot voor Mariabeeld",P13003092.TIF,p13003092.jpg,X
114754,14089,"Ontwerptekening voor scepter Mariabeeld N°44","P2013/3/89A - Design for sceptre of an Our Lady statue N°44, Dessin d'un sceptre du statue de Notre Dame N°44, Ontwerptekening voor scepter Mariabeeld N°44",P13003089A.TIF,p13003089a.jpg,X
114746,14072,"Ontwerptekening kroon Mariabeeld N°50","P2013/3/82 - Design for crown of an Our Lady statue N°50, Dessin d'une couronne du statue de Notre Dame N°50, Ontwerptekening kroon Mariabeeld N°50",P13003082.TIF,p13003082.jpg,X
114745,14070,"Ontwerptekening kroon Mariabeeld N°52","P2013/3/81 - Design for crown of an Our Lady statue N°52, Dessin d'une couronne du statue de Notre Dame N°52, Ontwerptekening kroon Mariabeeld N°52",P13003081.TIF,p13003081.jpg,X
114727,14028,"Ontwerptekening twee flambeeuwschilden: 'Lam Gods' en 'Pelikaan'","P2013/3/65 - Deux dessins de boucliers des flambeaux: 'L'Agneau de Dieu' et 'Le pélican', Ontwerptekening twee flambeeuwschilden: 'Lam Gods' en 'Pelikaan', Two designs for torch shields: 'The Lamb of God' and 'Pelican'",P13003065.TIF,p13003065.jpg,X
114723,14022,"Ontwerptekening kelk N°123","P2013/3/61 - Design for calice N°123, Dessin du calice N°123, Ontwerptekening kelk N°123",P13003061.TIF,p13003061.jpg,X
114701,13995,"Ontwerptekening ciborie N°33 'God de Vader'","P2013/3/42 - Design for ciborium N°33 'God the Father', Dessin du ciboire N°33 'Dieu le Père', Ontwerptekening ciborie N°33 'God de Vader'",P13003042.TIF,p13003042.jpg,X
114699,13992,"Ontwerptekening ciborie N°47","P2013/3/40 - Design for ciborium N°47, Dessin du ciboire N°47, Ontwerptekening ciborie N°47",P13003040.TIF,p13003040.jpg,X
114697,13953,"Ontwerptekening ornament met leeuw","P2013/3/3B - Design for ornament with lion, Dessin d'un ornement avec un lion, Ontwerptekening ornament met leeuw",P13003003A.TIF,p13003003a.jpg,X
114692,13988,"Ontwerptekening ciborie N°58","P2013/3/36 - Design for ciborium N°58, Dessin du ciboire N°58, Ontwerptekening ciborie N°58",P13003036.TIF,p13003036.jpg,X
114691,13987,"Ontwerptekening deksel ciborie N°63","P2013/3/35 - Design for lid of ciborium N°63, Dessin du couvercle d'un ciboire N°63, Ontwerptekening deksel ciborie N°63 Verschuylen",P13003035.TIF,p13003035.jpg,X
114690,13986,"Ontwerptekening deksel ciborie N°64","P2013/3/34 - Design for lid of ciborium N°64, Dessin du couvercle d'un ciboire N°64, Ontwerptekening deksel ciborie N°64",P13003034.TIF,p13003034.jpg,X
114689,13985,"Ontwerptekening ciborie N°62","P2013/3/33 - Design for ciborium N°62, Dessin du ciboire N°62, Ontwerptekening ciborie N°62",P13003033.TIF,p13003033.jpg,X
114685,13980,"Ontwerptekening ciborie N°31","P2013/3/29 - Design for ciborium N°31, Dessin du ciboire N°31, Ontwerptekening ciborie N°31",P13003029.TIF,p13003029.jpg,X
114684,13979,"Ontwerptekening ciborie N°32","P2013/3/28 - Design for ciborium N°32, Dessin du ciboire N°32, Ontwerptekening ciborie N°32",P13003028.TIF,p13003028.jpg,X
114683,13978,"Ontwerptekening ciborie N°2","P2013/3/27 - Design for ciborium N°2, Dessin du ciboire N°2, Ontwerptekening ciborie N°2",P13003027.TIF,p13003027.jpg,X
114682,13977,"Ontwerptekening ciborie N°6 'Lam Gods'","P2013/3/26 - Design ciborium N°6 'Lamb of God', Dessin du ciboire N°6 'l'Agneau de Dieu', Ontwerptekening ciborie N°6 'Lam Gods'",P13003026.TIF,p13003026.jpg,X
114680,13975,"Ontwerptekening voet monstrans 'Sint-Ignatius'","P2013/3/24 - Design for base of monstrance 'Saint Ignatius', Dessin du pied de l'ostensoir 'Saint Ignace', Ontwerptekening voet monstrans 'Sint-Ignatius'",P13003024.TIF,p13003024.jpg,X
114677,14378,"Ontwerptekening voor processiestaf N°23","P2013/3/228 - Design for procession staff N°23, Dessin du bâton de procession N°23, Ontwerptekening voor processiestaf N°23",P13003228.TIF,p13003228.jpg,X
114671,14372,"Ontwerptekening voor console N°9","P2013/3/222 - Design for corbel N°9, Dessin du corbeau N°9, Ontwerptekening voor console N°9",P13003222.TIF,p13003222.jpg,X
114670,14371,"Ontwerptekening voor beeld van Onze-Lieve-Vrouw Onbevlekte Ontvangenis N°24","P2013/3/221 - Design for Immaculate Conception statue N°24, Dessin de la statue de l'Immaculée Conception N°24, Ontwerptekening voor beeld van Onze-Lieve-Vrouw Onbevlekte Ontvangenis N°24",P13003221.TIF,p13003221.jpg,X
114666,14368,"Ontwerptekening voor Sint-Carolus Borromeus beeld N°24","P2013/3/219 - Design for Saint-Charles Borromeo statue N°24, Dessin de la statue de Saint Charles Borromée N°24, Ontwerptekening voor Sint-Carolus Borromeus beeld N°24",P13003219.TIF,p13003219.jpg,X
114656,14319,"Ontwerptekening voor wierookscheepje N°1","P2013/3/210 - Design for incense boat N°1, Dessin du navette N°1, Ontwerptekening voor wierookscheepje N°1",P13003210.TIF,p13003210.jpg,X
114652,14311,"Ontwerptekening voor wierookvat en scheepje N°8","P2013/3/207 - Design for censer and incense boat N°8, Dessin d'encensoir et navette N°8, Ontwerptekening voor wierookvat en scheepje N°8",P13003207.TIF,p13003207.jpg,X
114651,14310,"Ontwerptekening voor wierookvat en scheepje N°1","P2013/3/206 - Design for censer and incense boat N°1, Dessin d'encensoir et navette N°1, Ontwerptekening voor wierookvat en scheepje N°1",P13003206.TIF,p13003206.jpg,X
114642,14302,"Ontwerptekening voor wierookvat N°19","P2013/3/199 - Design for censer N°19, Dessin d'encensoir N°19, Ontwerptekening voor wierookvat N°19",P13003199.TIF,p13003199.jpg,X
114641,14301,"Ontwerptekening voor wierookvat N°21","P2013/3/198 - Design for censer N°21, Dessin d'encensoir N°21, Ontwerptekening voor wierookvat N°21",P13003198.TIF,p13003198.jpg,X
114631,14252,"Ontwerptekening voor ampullen N°19-20","P2013/3/189 - Design for altar cruet N°19-20, Dessin des burettes N°19-20, Ontwerptekening voor ampullen N°19-20",P13003189.TIF,p13003189.jpg,X
114630,14251,"Ontwerptekening voor ampullen N°36-37 en schaal","P2013/3/188 - Design for altar cruet N°36-37, Dessin des burettes N°36-37 et d'un plateau, Ontwerptekening voor ampullen N°36-37 en schaal",P13003188.TIF,p13003188.jpg,X
114628,14249,"Ontwerptekening voor ampullen N°28-30 en schaal","P2013/3/186 - Design for altar cruet N°28-30, Dessin des burettes N°28-30 et d'un plateau, Ontwerptekening voor ampullen N°28-30 en schaal",P13003186.TIF,p13003186.jpg,X
114618,14232,"Ontwerptekening voor ampullen N°15&amp;16 en schaal","P2013/3/177 - Design for altar cruet N°15&16, Dessin des burettes N°15&16 et d'un plateau, Ontwerptekening voor ampullen N°15&16 en schaal",P13003177.TIF,p13003177.jpg,X
114617,14231,"Ontwerptekening voor ampul en schaal N°13","P2013/3/176 - Design for altar cruet N°13, Dessin du burette et du plateau N°13, Ontwerptekening voor ampul en schaal N°13",P13003176.TIF,p13003176.jpg,X
114616,14230,"Ontwerptekening voor ampullen N°11&amp;12 en schaal N°11&amp;12","P2013/3/175 - Design for altar cruet N°11&12, Dessin des burettes N°11&12 et des plateaux N°11&12, Ontwerptekening voor ampullen N°11&12 en schaal N°11&12",P13003175.TIF,p13003175.jpg,X
114615,14228,"Ontwerptekening voor ampullen N°12A, 10A, 10 en schaal","P2013/3/174 - Design for altar cruet N°12A, 10A, 10, Ontwerptekening voor ampullen N°12A, 10A, 10 en schaal, Dessin des burettes N°12A, 10A, 10 et d'un plateau",P13003174.TIF,p13003174.jpg,X
114604,14212,"Ontwerptekening voor tabernakeldeur","P2013/3/164 - Design for a tabernacle door, Dessin d'une porte de tabernacle, Ontwerptekening voor tabernakeldeur",P13003164.TIF,p13003164.jpg,X
114599,13967,"Ontwerptekening stralenmonstrans N°125","P2013/3/16 - Design for sun monstrance N°125, Dessin de l'ostensoir-soleil N°125, Ontwerptekening stralenmonstrans N°125",P13003016.TIF,p13003016.jpg,X
114597,14206,"Ontwerptekening voor tabernakel","P2013/3/158 - Design for a tabernacle, Dessin d'un tabernacle, Ontwerptekening voor tabernakel",P13003158.TIF,p13003158.jpg,X
114594,14195,"Ontwerptekening voor kromstaf N°1","P2013/3/155 - Design for crosier N°1, Dessin du  bâton pastoral N°1, Ontwerptekening voor kromstaf N°1",P13003155.TIF,p13003155.jpg,X
114593,14194,"Ontwerptekening voor kromstaf N°1-5","P2013/3/154 - Design for crosier N°1-5, Dessin du  bâton pastoral N°1-5, Ontwerptekening voor kromstaf N°1-5",P13003154.TIF,p13003154.jpg,X
114588,13966,"Ontwerptekening stralenmonstrans N°115 'O.L.V. Onbevlekte Ontvangenis'","P2013/3/15 - Design for sun monstrance N°115 'Immaculate Conception', Dessin de l'ostensoir-soleil N°115 'la Conception Immaculée de Marie', Ontwerptekening stralenmonstrans N°115 'O.L.V. Onbevlekte Ontvangenis'",P13003015.TIF,p13003015.jpg,X
114585,14187,"Ontwerptekening voor processiestaf N°46","P2013/3/147 - Design for procession staff N°46, Dessin du bâton de procession N°46, Ontwerptekening voor processiestaf N°46",P13003147.TIF,p13003147.jpg,X
114580,14182,"Ontwerptekening voor processiestaf N°40 'Heilige Teresa van Avila'","P2013/3/142 - Design for procession staff N°40 'Saint Teresa of Ávila', Dessin du bâton de procession N°40 'Sainte Thérèse d'Avila', Ontwerptekening voor processiestaf N°40 'Heilige Teresa van Avila'",P13003142.TIF,p13003142.jpg,X
114577,13965,"Ontwerptekening stralenmonstrans N°83/84","P2013/3/14 - Design for sun monstrance N°83/84, Dessin de l'ostensoir-soleil N°83/84, Ontwerptekening stralenmonstrans N°83/84",P13003014.TIF,p13003014.jpg,X
114575,14178,"Ontwerptekening voor processiestaf N°29/30 'Aartsengel Michaël'","P2013/3/138 - Design for procession staff N°29/30 'Archangel Michael', Dessin du bâton de procession N°29/30 'Archange Michel', Ontwerptekening voor processiestaf N°29/30 'Aartsengel Michaël'",P13003138.TIF,p13003138.jpg,X
114570,14173,"Ontwerptekening voor processiestaf N°22","P2013/3/133 - Design for procession staff N°22, Dessin du bâton de procession N°22, Ontwerptekening voor processiestaf N°22",P13003133.TIF,p13003133.jpg,X
114565,14168,"Ontwerptekening voor processiestaf N°8 'Sint-Cordula'","P2013/3/129 - Design for procession staff N°8 'Saint Cordelia', Dessin du bâton de procession N°8 'Saint Cordélia', Ontwerptekening voor processiestaf N°8 'Sint-Cordula'",P13003129.TIF,p13003129.jpg,X
114553,14157,"Ontwerptekening voor processiestaf N°39","P2013/3/118 - Design for procession staff N°39, Dessin du bâton de procession N°39, Ontwerptekening voor processiestaf N°39",P13003118.TIF,p13003118.jpg,X
114551,14155,"Ontwerptekening voor processiestaf N°48","P2013/3/116 - Design for procession staff N°48, Dessin du bâton de procession N°48, Ontwerptekening voor processiestaf N°48",P13003116.TIF,p13003116.jpg,X
114540,14107,"Ontwerptekening voor broederschapsstaf N°19","P2013/3/106 - Design for brotherhood staff N°19, Dessin du bâton de confrérie N°19, Ontwerptekening voor broederschapsstaf N°19",P13003106.TIF,p13003106.jpg,X
114537,14104,"Ontwerptekening voor broederschapsstaf N°33","P2013/3/103 - Design for brotherhood staff N°33, Dessin du bâton de confrérie N°33, Ontwerptekening voor broederschapsstaf N°33",P13003103.TIF,p13003103.jpg,X
111823,14257,Halsketting,"S2014/1 - Collier, Halsketting, Necklace",S14001_02.tif,s1400101-0125.jpg,
111664,2976,"Stuipenpaternoster of Fraiskette","S1422 - Chapelet de convulsions ou Fraiskette, Convulsion paternoster or Fraiskette, Rosenkrankz oder Fraiskette, Stuipenpaternoster of Fraiskette",S1422_07.tif,as142201-1.jpg,
111662,2976,"Stuipenpaternoster of Fraiskette","S1422 - Chapelet de convulsions ou Fraiskette, Convulsion paternoster or Fraiskette, Rosenkrankz oder Fraiskette, Stuipenpaternoster of Fraiskette",S1422_05.tif,as142201-1.jpg,
109474,13728,"Ontwerptekening voor theepot","P2004/1/1840 - Tekening theepot Louis XV",P0400101840.tif,p0400101840.jpg,X
109445,13744,"Ontwerptekening voor schotel Gioconda Sb 423/35","P2004/1/1811 - Tekening schotel Gioconda",P0400101811.tif,p0400101811.jpg,X
107387,28293,"Ontwerptekening voor juwelen","B512/22/23 - Design for jewelry, Ontwerptekening voor juwelen",B51202223_01.tif,,
107368,28259,"Ontwerptekening voor een corsagejuweel","B512/22/4 - Design for a stomacher, Ontwerptekening voor een corsagejuweel",B51202204_01.tif,,
103049,28361,"Broche of hanger","S2018/10 - Broche of hanger, Brooch or pendant",S18010_M01.tif,s2018010-img-1009.jpg,
102690,28363,"Art deco broche","S2018/11 - Art deco broche, Art deco brooch",S18011_01.tif,s2018011-img-0999.jpg,
24725,26971,,"- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier",DMKXX06.pdf,u9702001.jpg,
135863,26971,"Foto conditiecheck kerncollectie","- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier",©Ana_Izamska_AIZ2015_00001.jpg,u9702001.jpg,
135855,26971,"Foto conditiecheck kerncollectie","- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier",©Ana_Izamska_AIZ1979_00001.jpg,u9702001.jpg,
135798,26971,"Familie op bezoek bij DIVA","- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier",Diva_sigridspinnox-54-mama.jpg,u9702001.jpg,
135831,26971,"Familie op bezoek bij DIVA","- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier",Diva_sigridspinnox-41.jpg,u9702001.jpg,
135794,26971,"Familie op bezoek bij DIVA","- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier",Diva_sigridspinnox-37-mama.jpg,u9702001.jpg,
135791,26971,"Familie op bezoek bij DIVA","- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier",Diva_sigridspinnox-32-mama.jpg,u9702001.jpg,
135809,26971,"Familie op bezoek bij DIVA","- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier",Diva_sigridspinnox-12-mama.jpg,u9702001.jpg,
135807,26971,"Familie op bezoek bij DIVA","- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier",Diva_sigridspinnox-9-mama.jpg,u9702001.jpg,
128185,26971,"Foto DIVA Antwerpen","- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier","Landscape Antwerpen DIVA (14).jpg",u9702001.jpg,
128172,26971,"Foto DIVA Antwerpen","- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier","Landscape Antwerpen DIVA (1).jpg",u9702001.jpg,
111840,2487,"Gelegenheidslepel 'Sint-Pieters Brugge'","S95/31a - Gelegenheidslepel 'Sint-Pieters Brugge', Commemorative spoon 'Sint-Pieters Brugge', Cuillère commémorative 'Sint-Pieters Brugge', Festlöffel 'Sint-Pieters Brugge'",S95031a_01_det2.tif,u95005a2.bmp,
111839,2487,"Gelegenheidslepel 'Sint-Pieters Brugge'","S95/31a - Gelegenheidslepel 'Sint-Pieters Brugge', Commemorative spoon 'Sint-Pieters Brugge', Cuillère commémorative 'Sint-Pieters Brugge', Festlöffel 'Sint-Pieters Brugge'",S95031a_01_det1.tif,u95005a2.bmp,
134698,26971,"DIVA pre-opening","- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier",-®frederikbeyens_DIVA_pre_opening-11.jpg,u9702001.jpg,
135708,9300,"Merk van Sint-Michielsbeeldje","S2002/193 - Sculpture of Saint Michael, Sint-Michielsbeeldje",U0219302_0045.tif,s0219302-0078.jpg,
133830,2000,Beker,"S75/2 - Beaker, Becher, Beker, Gobelet",T7500202_0189.tif,s7500201-0187.jpg,
133721,2046,Theepot,"S75/34 - Teapot, Teekanne, Theepot, Théière",S7503401_0390.tif,s7503401-0390.jpg,
133699,2185,Theebus,"S75/25 - Boîte à thé, Tea caddy, Teedose, Theebus",S7502501_0273.tif,s7502501-0273.jpg,
133643,2007,Strooibus,"S75/8A - Caster, Saupoudreuse, Streuer, Strooibus",S75008A1_0191.tif,s75008a1-0191.jpg,
135347,5204,"Jardinière 2728 'aux athlètes'","S2000/10 - Jardinière 2728 'aux athlètes'",T0001004.tif,t0001004.jpg,X
135346,5204,"Jardinière 2728 'aux athlètes'","S2000/10 - Jardinière 2728 'aux athlètes'",T0001003.tif,t0001004.jpg,
143248,13303,"Mosterdpot met lepeltje","S2007/94 - Mosterdpot met lepeltje, Mustard pot and spoon",S0709402.tif,u0709401.jpg,
137610,26971,"Opening 'Pittig Zilver'","- Ridder te paard, Knight on horseback, Ritter zu Pferd, Cavalier",DSC_0938.JPG,u9702001.jpg,
136086,10942,,"S2005/55 - Teapot, Theepot",U0505505.tif,u0505503.jpg,
136475,10919,"Merken van Nootmuskaatrasp","S2005/36 - Nootmuskaatrasp, Nutmeg grater",U0503601.tif,u0503601.jpg,X
136061,10894,Mosterdpot,"S2005/17 - Mosterdpot, Mustard pot",T0501701.tif,u0501701.jpg,
136070,10896,"Merk van Fleshouder","S2005/9B - Bottle holder, Fleshouder",U05056B2.tif,s0500901.jpg,
136069,10896,"Merk van Fleshouder","S2005/9B - Bottle holder, Fleshouder",U05056B1.tif,s0500901.jpg,
136071,10896,"Merk van Fleshouder","S2005/9B - Bottle holder, Fleshouder",U05056B3.tif,s0500901.jpg,
136099,11221,"Merk van Chatelaine","S2005/104 - Chatelaine, Chatelaine",U0510403.tif,s0510401.jpg,
136613,11215,"Merk van Mosterdlepel of Zoutlepel","S2005/98 - Mosterdlepel of zoutlepel, Mustard spoon or salt spoon",U0509803.tif,u0509802.jpg,
136098,11215,"Merk van Mosterdlepel of Zoutlepel","S2005/98 - Mosterdlepel of zoutlepel, Mustard spoon or salt spoon",U0509807.tif,u0509802.jpg,
136097,11215,"Merk van Mosterdlepel of Zoutlepel","S2005/98 - Mosterdlepel of zoutlepel, Mustard spoon or salt spoon",U0509806.tif,u0509802.jpg,
136096,11215,"Merk van Mosterdlepel of Zoutlepel","S2005/98 - Mosterdlepel of zoutlepel, Mustard spoon or salt spoon",U0509805.tif,u0509802.jpg,
136095,11215,"Merk van Mosterdlepel of Zoutlepel","S2005/98 - Mosterdlepel of zoutlepel, Mustard spoon or salt spoon",U0509804.tif,u0509802.jpg,
136073,11022,"Merk van Koffielepel","S2005/83A - Koffielepel",U05083A2.tif,s0508301.jpg,
136072,11022,"Merk van Koffielepel","S2005/83A - Koffielepel",U05083A1.tif,s0508301.jpg,
136088,10947,"Merk van Suikergoedschaaltje","S2005/60 - Suikergoedschaal, Sweetmeat dish",U0506001.tif,u0506001.jpg,X
136513,10942,"Merk van Theepot","S2005/55 - Teapot, Theepot",U0505505.tif,u0505503.jpg,
136519,10944,"Merk van Koffiepot","S2005/57 - Koffiepot",U0505703.tif,u0505703.jpg,X
136093,10999,"Merk van Botervorkje of Oestervorkje","S2005/77 - Botervorkje , Butter fork",U0507701.tif,s0507701.jpg,
136091,10996,"Merk van Boterschep","S2005/74 - Botermes, Butter knife",U0507404b.tif,u0507404b.jpg,X
136092,10996,"Merk van Boterschep","S2005/74 - Botermes, Butter knife",U0507405.tif,u0507404b.jpg,
136090,10994,"Merk van Suikerstrooilepel","S2005/72 - Sugar sifter, Suikerstrooilepel",U0507204.tif,s0507201.jpg,
136089,10994,"Merk van Suikerstrooilepel","S2005/72 - Sugar sifter, Suikerstrooilepel",U0507203.tif,s0507201.jpg,
136085,10932,"Merk van Breipenhouder","S2005/47 - Naaldenkoker, Needle case, Porte-aiguilles, Strichnadelbehälter",U0504702.tif,s0504701.jpg,
136083,10908,"Merk van Mosterdpot","S2005/27 - Mosterdpot, Mustard pot",U0502708.tif,s0502701.jpg,
136440,10906,"Merk van Mosterdpot","S2005/25 - Mosterdpot, Mustard pot",U0502501.tif,u0502501.jpg,X
136079,10899,,"S2005/20 - Mosterdpot, Mustard pot",U0502008D1.tif,"u0502003 .jpg",
136078,10899,,"S2005/20 - Mosterdpot, Mustard pot",U0502008C1.tif,"u0502003 .jpg",
136077,10899,,"S2005/20 - Mosterdpot, Mustard pot",U0502008B1.tif,"u0502003 .jpg",
136076,10899,,"S2005/20 - Mosterdpot, Mustard pot",U0502008A1.tif,"u0502003 .jpg",
136075,10885,"Merk van Zoutvat","S2005/11B - Salt, Zoutvat",U050110B4.tif,s0501101.jpg,
136067,10896,"Merk van Fleshouder","S2005/9B - Bottle holder, Fleshouder",U05009B2.tif,s0500901.jpg,
136066,10896,"Merk van Fleshouder","S2005/9B - Bottle holder, Fleshouder",U05009B1.tif,s0500901.jpg,
